filename,category,source_recording,duration_seconds,sample_rate,filepath
205_3b4_Pl_mc_AKGC417L_cycle003_3.88s.wav,normal,205_3b4_Pl_mc_AKGC417L,3.879,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_3b4_Pl_mc_AKGC417L_cycle003_3.88s.wav
205_3b4_Pr_mc_AKGC417L_cycle001_3.26s.wav,normal,205_3b4_Pr_mc_AKGC417L,3.2611,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_3b4_Pr_mc_AKGC417L_cycle001_3.26s.wav
205_3b4_Pr_mc_AKGC417L_cycle002_4.80s.wav,normal,205_3b4_Pr_mc_AKGC417L,4.799,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_3b4_Pr_mc_AKGC417L_cycle002_4.80s.wav
205_3b4_Pr_mc_AKGC417L_cycle003_3.88s.wav,normal,205_3b4_Pr_mc_AKGC417L,3.879,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_3b4_Pr_mc_AKGC417L_cycle003_3.88s.wav
205_3b4_Pr_mc_AKGC417L_cycle004_4.43s.wav,normal,205_3b4_Pr_mc_AKGC417L,4.432,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_3b4_Pr_mc_AKGC417L_cycle004_4.43s.wav
205_4b2_Ar_mc_AKGC417L_cycle004_3.87s.wav,normal,205_4b2_Ar_mc_AKGC417L,3.869,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Ar_mc_AKGC417L_cycle004_3.87s.wav
205_4b2_Lr_mc_AKGC417L_cycle002_3.33s.wav,normal,205_4b2_Lr_mc_AKGC417L,3.333,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Lr_mc_AKGC417L_cycle002_3.33s.wav
205_4b2_Lr_mc_AKGC417L_cycle003_3.80s.wav,normal,205_4b2_Lr_mc_AKGC417L,3.798,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Lr_mc_AKGC417L_cycle003_3.80s.wav
205_4b2_Lr_mc_AKGC417L_cycle004_3.87s.wav,normal,205_4b2_Lr_mc_AKGC417L,3.869,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Lr_mc_AKGC417L_cycle004_3.87s.wav
205_4b2_Lr_mc_AKGC417L_cycle005_3.69s.wav,normal,205_4b2_Lr_mc_AKGC417L,3.694,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Lr_mc_AKGC417L_cycle005_3.69s.wav
205_4b2_Pl_mc_AKGC417L_cycle001_3.26s.wav,normal,205_4b2_Pl_mc_AKGC417L,3.262,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Pl_mc_AKGC417L_cycle001_3.26s.wav
205_4b2_Pl_mc_AKGC417L_cycle002_3.33s.wav,normal,205_4b2_Pl_mc_AKGC417L,3.333,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Pl_mc_AKGC417L_cycle002_3.33s.wav
205_4b2_Pl_mc_AKGC417L_cycle003_3.80s.wav,normal,205_4b2_Pl_mc_AKGC417L,3.798,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Pl_mc_AKGC417L_cycle003_3.80s.wav
205_4b2_Pl_mc_AKGC417L_cycle004_3.87s.wav,normal,205_4b2_Pl_mc_AKGC417L,3.869,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Pl_mc_AKGC417L_cycle004_3.87s.wav
205_4b2_Pl_mc_AKGC417L_cycle005_3.69s.wav,normal,205_4b2_Pl_mc_AKGC417L,3.694,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Pl_mc_AKGC417L_cycle005_3.69s.wav
205_4b2_Pr_mc_AKGC417L_cycle003_3.80s.wav,normal,205_4b2_Pr_mc_AKGC417L,3.798,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\205_4b2_Pr_mc_AKGC417L_cycle003_3.80s.wav
206_1b1_Ar_sc_Meditron_cycle001_0.76s.wav,normal,206_1b1_Ar_sc_Meditron,0.757,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\206_1b1_Ar_sc_Meditron_cycle001_0.76s.wav
206_1b1_Ar_sc_Meditron_cycle002_1.56s.wav,normal,206_1b1_Ar_sc_Meditron,1.558,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\206_1b1_Ar_sc_Meditron_cycle002_1.56s.wav
206_1b1_Ar_sc_Meditron_cycle009_1.86s.wav,normal,206_1b1_Ar_sc_Meditron,1.857,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\206_1b1_Ar_sc_Meditron_cycle009_1.86s.wav
206_1b1_Ar_sc_Meditron_cycle011_1.34s.wav,normal,206_1b1_Ar_sc_Meditron,1.343,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\206_1b1_Ar_sc_Meditron_cycle011_1.34s.wav
206_1b1_Lr_sc_Meditron_cycle001_1.10s.wav,normal,206_1b1_Lr_sc_Meditron,1.1,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\206_1b1_Lr_sc_Meditron_cycle001_1.10s.wav
207_2b2_Al_mc_AKGC417L_cycle001_1.50s.wav,normal,207_2b2_Al_mc_AKGC417L,1.5021,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Al_mc_AKGC417L_cycle001_1.50s.wav
207_2b2_Al_mc_AKGC417L_cycle002_3.05s.wav,normal,207_2b2_Al_mc_AKGC417L,3.0549,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Al_mc_AKGC417L_cycle002_3.05s.wav
207_2b2_Al_mc_AKGC417L_cycle003_3.36s.wav,normal,207_2b2_Al_mc_AKGC417L,3.3561,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Al_mc_AKGC417L_cycle003_3.36s.wav
207_2b2_Al_mc_AKGC417L_cycle004_3.51s.wav,normal,207_2b2_Al_mc_AKGC417L,3.505,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Al_mc_AKGC417L_cycle004_3.51s.wav
207_2b2_Al_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b2_Al_mc_AKGC417L,3.323,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Al_mc_AKGC417L_cycle005_3.32s.wav
207_2b2_Al_mc_AKGC417L_cycle006_3.41s.wav,normal,207_2b2_Al_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Al_mc_AKGC417L_cycle006_3.41s.wav
207_2b2_Ar_mc_AKGC417L_cycle001_1.50s.wav,normal,207_2b2_Ar_mc_AKGC417L,1.5021,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Ar_mc_AKGC417L_cycle001_1.50s.wav
207_2b2_Ar_mc_AKGC417L_cycle002_3.05s.wav,normal,207_2b2_Ar_mc_AKGC417L,3.0549,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Ar_mc_AKGC417L_cycle002_3.05s.wav
207_2b2_Ar_mc_AKGC417L_cycle003_3.36s.wav,normal,207_2b2_Ar_mc_AKGC417L,3.3561,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Ar_mc_AKGC417L_cycle003_3.36s.wav
207_2b2_Ar_mc_AKGC417L_cycle004_3.51s.wav,normal,207_2b2_Ar_mc_AKGC417L,3.505,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Ar_mc_AKGC417L_cycle004_3.51s.wav
207_2b2_Ar_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b2_Ar_mc_AKGC417L,3.323,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Ar_mc_AKGC417L_cycle005_3.32s.wav
207_2b2_Ar_mc_AKGC417L_cycle006_3.41s.wav,normal,207_2b2_Ar_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Ar_mc_AKGC417L_cycle006_3.41s.wav
207_2b2_Pl_mc_AKGC417L_cycle001_1.50s.wav,normal,207_2b2_Pl_mc_AKGC417L,1.5021,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pl_mc_AKGC417L_cycle001_1.50s.wav
207_2b2_Pl_mc_AKGC417L_cycle003_3.36s.wav,normal,207_2b2_Pl_mc_AKGC417L,3.3561,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pl_mc_AKGC417L_cycle003_3.36s.wav
207_2b2_Pl_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b2_Pl_mc_AKGC417L,3.323,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pl_mc_AKGC417L_cycle005_3.32s.wav
207_2b2_Pl_mc_AKGC417L_cycle006_3.41s.wav,normal,207_2b2_Pl_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pl_mc_AKGC417L_cycle006_3.41s.wav
207_2b2_Pr_mc_AKGC417L_cycle001_1.50s.wav,normal,207_2b2_Pr_mc_AKGC417L,1.5021,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pr_mc_AKGC417L_cycle001_1.50s.wav
207_2b2_Pr_mc_AKGC417L_cycle002_3.05s.wav,normal,207_2b2_Pr_mc_AKGC417L,3.0549,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pr_mc_AKGC417L_cycle002_3.05s.wav
207_2b2_Pr_mc_AKGC417L_cycle003_3.36s.wav,normal,207_2b2_Pr_mc_AKGC417L,3.3561,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pr_mc_AKGC417L_cycle003_3.36s.wav
207_2b2_Pr_mc_AKGC417L_cycle004_3.51s.wav,normal,207_2b2_Pr_mc_AKGC417L,3.505,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pr_mc_AKGC417L_cycle004_3.51s.wav
207_2b2_Pr_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b2_Pr_mc_AKGC417L,3.323,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pr_mc_AKGC417L_cycle005_3.32s.wav
207_2b2_Pr_mc_AKGC417L_cycle006_3.41s.wav,normal,207_2b2_Pr_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Pr_mc_AKGC417L_cycle006_3.41s.wav
207_2b2_Tc_mc_AKGC417L_cycle001_1.50s.wav,normal,207_2b2_Tc_mc_AKGC417L,1.5021,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Tc_mc_AKGC417L_cycle001_1.50s.wav
207_2b2_Tc_mc_AKGC417L_cycle002_3.05s.wav,normal,207_2b2_Tc_mc_AKGC417L,3.0549,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Tc_mc_AKGC417L_cycle002_3.05s.wav
207_2b2_Tc_mc_AKGC417L_cycle003_3.36s.wav,normal,207_2b2_Tc_mc_AKGC417L,3.3561,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Tc_mc_AKGC417L_cycle003_3.36s.wav
207_2b2_Tc_mc_AKGC417L_cycle004_3.51s.wav,normal,207_2b2_Tc_mc_AKGC417L,3.505,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Tc_mc_AKGC417L_cycle004_3.51s.wav
207_2b2_Tc_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b2_Tc_mc_AKGC417L,3.323,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Tc_mc_AKGC417L_cycle005_3.32s.wav
207_2b2_Tc_mc_AKGC417L_cycle006_3.41s.wav,normal,207_2b2_Tc_mc_AKGC417L,3.405,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b2_Tc_mc_AKGC417L_cycle006_3.41s.wav
207_2b3_Al_mc_AKGC417L_cycle001_3.52s.wav,normal,207_2b3_Al_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Al_mc_AKGC417L_cycle001_3.52s.wav
207_2b3_Al_mc_AKGC417L_cycle004_3.52s.wav,normal,207_2b3_Al_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Al_mc_AKGC417L_cycle004_3.52s.wav
207_2b3_Al_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b3_Al_mc_AKGC417L,3.3219,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Al_mc_AKGC417L_cycle005_3.32s.wav
207_2b3_Al_mc_AKGC417L_cycle006_1.55s.wav,normal,207_2b3_Al_mc_AKGC417L,1.5521,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Al_mc_AKGC417L_cycle006_1.55s.wav
207_2b3_Ar_mc_AKGC417L_cycle001_3.52s.wav,normal,207_2b3_Ar_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Ar_mc_AKGC417L_cycle001_3.52s.wav
207_2b3_Ar_mc_AKGC417L_cycle002_3.44s.wav,normal,207_2b3_Ar_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Ar_mc_AKGC417L_cycle002_3.44s.wav
207_2b3_Ar_mc_AKGC417L_cycle004_3.52s.wav,normal,207_2b3_Ar_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Ar_mc_AKGC417L_cycle004_3.52s.wav
207_2b3_Ar_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b3_Ar_mc_AKGC417L,3.3219,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Ar_mc_AKGC417L_cycle005_3.32s.wav
207_2b3_Ar_mc_AKGC417L_cycle006_1.55s.wav,normal,207_2b3_Ar_mc_AKGC417L,1.5521,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Ar_mc_AKGC417L_cycle006_1.55s.wav
207_2b3_Pl_mc_AKGC417L_cycle001_3.52s.wav,normal,207_2b3_Pl_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pl_mc_AKGC417L_cycle001_3.52s.wav
207_2b3_Pl_mc_AKGC417L_cycle002_3.44s.wav,normal,207_2b3_Pl_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pl_mc_AKGC417L_cycle002_3.44s.wav
207_2b3_Pl_mc_AKGC417L_cycle003_3.47s.wav,normal,207_2b3_Pl_mc_AKGC417L,3.472,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pl_mc_AKGC417L_cycle003_3.47s.wav
207_2b3_Pl_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b3_Pl_mc_AKGC417L,3.3219,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pl_mc_AKGC417L_cycle005_3.32s.wav
207_2b3_Pr_mc_AKGC417L_cycle001_3.52s.wav,normal,207_2b3_Pr_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pr_mc_AKGC417L_cycle001_3.52s.wav
207_2b3_Pr_mc_AKGC417L_cycle002_3.44s.wav,normal,207_2b3_Pr_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pr_mc_AKGC417L_cycle002_3.44s.wav
207_2b3_Pr_mc_AKGC417L_cycle003_3.47s.wav,normal,207_2b3_Pr_mc_AKGC417L,3.472,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pr_mc_AKGC417L_cycle003_3.47s.wav
207_2b3_Pr_mc_AKGC417L_cycle004_3.52s.wav,normal,207_2b3_Pr_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pr_mc_AKGC417L_cycle004_3.52s.wav
207_2b3_Pr_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b3_Pr_mc_AKGC417L,3.3219,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pr_mc_AKGC417L_cycle005_3.32s.wav
207_2b3_Pr_mc_AKGC417L_cycle006_1.55s.wav,normal,207_2b3_Pr_mc_AKGC417L,1.5521,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Pr_mc_AKGC417L_cycle006_1.55s.wav
207_2b3_Tc_mc_AKGC417L_cycle001_3.52s.wav,normal,207_2b3_Tc_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Tc_mc_AKGC417L_cycle001_3.52s.wav
207_2b3_Tc_mc_AKGC417L_cycle002_3.44s.wav,normal,207_2b3_Tc_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Tc_mc_AKGC417L_cycle002_3.44s.wav
207_2b3_Tc_mc_AKGC417L_cycle003_3.47s.wav,normal,207_2b3_Tc_mc_AKGC417L,3.472,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Tc_mc_AKGC417L_cycle003_3.47s.wav
207_2b3_Tc_mc_AKGC417L_cycle004_3.52s.wav,normal,207_2b3_Tc_mc_AKGC417L,3.523,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Tc_mc_AKGC417L_cycle004_3.52s.wav
207_2b3_Tc_mc_AKGC417L_cycle005_3.32s.wav,normal,207_2b3_Tc_mc_AKGC417L,3.3219,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Tc_mc_AKGC417L_cycle005_3.32s.wav
207_2b3_Tc_mc_AKGC417L_cycle006_1.55s.wav,normal,207_2b3_Tc_mc_AKGC417L,1.5521,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b3_Tc_mc_AKGC417L_cycle006_1.55s.wav
207_2b4_Al_mc_AKGC417L_cycle003_3.84s.wav,normal,207_2b4_Al_mc_AKGC417L,3.8401,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Al_mc_AKGC417L_cycle003_3.84s.wav
207_2b4_Pl_mc_AKGC417L_cycle001_3.32s.wav,normal,207_2b4_Pl_mc_AKGC417L,3.3221,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Pl_mc_AKGC417L_cycle001_3.32s.wav
207_2b4_Pl_mc_AKGC417L_cycle005_3.44s.wav,normal,207_2b4_Pl_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Pl_mc_AKGC417L_cycle005_3.44s.wav
207_2b4_Pr_mc_AKGC417L_cycle004_4.16s.wav,normal,207_2b4_Pr_mc_AKGC417L,4.157,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Pr_mc_AKGC417L_cycle004_4.16s.wav
207_2b4_Pr_mc_AKGC417L_cycle005_3.44s.wav,normal,207_2b4_Pr_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Pr_mc_AKGC417L_cycle005_3.44s.wav
207_2b4_Tc_mc_AKGC417L_cycle001_3.32s.wav,normal,207_2b4_Tc_mc_AKGC417L,3.3221,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Tc_mc_AKGC417L_cycle001_3.32s.wav
207_2b4_Tc_mc_AKGC417L_cycle002_3.97s.wav,normal,207_2b4_Tc_mc_AKGC417L,3.9729,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Tc_mc_AKGC417L_cycle002_3.97s.wav
207_2b4_Tc_mc_AKGC417L_cycle004_4.16s.wav,normal,207_2b4_Tc_mc_AKGC417L,4.157,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Tc_mc_AKGC417L_cycle004_4.16s.wav
207_2b4_Tc_mc_AKGC417L_cycle005_3.44s.wav,normal,207_2b4_Tc_mc_AKGC417L,3.439,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_2b4_Tc_mc_AKGC417L_cycle005_3.44s.wav
207_3b2_Al_mc_AKGC417L_cycle001_2.32s.wav,normal,207_3b2_Al_mc_AKGC417L,2.32,10000,e:\Shepherd\Spring2025\CIS487\personal_branch\Sentiment-Analysis-WLB\DigitalAuscultationAnalysis\data\categorized_cycles\normal\207_3b2_Al_mc_AKGC417L_cycle001_2.32s.wav
